product_id,title,rating,ratings_count,initial_price,final_price,discount,discount_per2,currency,seller_name
21192974,Peter England,4.8,4,1999.0,1399.0,600.0,30.0,INR,Westbury Holdings Pvt Ltd_Madura
21199980,Calvin Klein Jeans,3.9,8,2499.0,2124.0,375.0,15.0,INR,Indiflashmart
20622126,Allen Solly Junior,4.6,5,1599.0,799.0,800.0,50.0,INR,Westbury Holdings Pvt Ltd_Madura
21199618,Calvin Klein Jeans,3.6,7,2499.0,1499.0,1000.0,40.0,INR,Platinum Fashions
21193370,Label Ritu Kumar,0.0,0,1900.0,1140.0,760.0,40.0,INR,RELIANCE RITU KUMAR PRIVATE LIMITED
21207826,Gini and Jony,0.0,0,899.0,431.0,468.0,52.1,INR,Gini & Jony Ltd
21034616,Allen Solly Junior,4.4,38,899.0,449.0,450.0,50.1,INR,RetailNet
21187734,Allen Solly Woman,3.9,27,1999.0,999.0,1000.0,50.0,INR,Westbury Holdings Pvt Ltd_Madura
21216848,Alcis,3.6,12,699.0,279.0,420.0,60.1,INR,Alcis Sports Pvt Ltd
15523346,GRACIT,0.0,0,2189.0,831.0,1358.0,62.0,INR,Amitto
21629338,Tokyo Talkies,4.3,114,1299.0,480.0,819.0,63.0,INR,Vision Star
21856808,birgos,0.0,0,2499.0,699.0,1800.0,72.0,INR,M/S VINAYPAL FOOTWEAR
15488348,Indian Terrain,4.3,28,2299.0,1034.0,1265.0,55.0,INR,Indiflashmart
15517938,HIGHLANDER,3.7,316,1499.0,599.0,900.0,60.0,INR,S & S Marketing
12696706,Hancock,4.1,19,1899.0,701.0,1198.0,63.1,INR,SIDHBALI CREATIONS
20227410,Pantaloons Junior,4.2,9,899.0,746.0,153.0,17.0,INR,Westbury Holdings Pvt Ltd_Pantaloons
19917252,Dpassion,3.9,35,1999.0,559.0,1440.0,72.0,INR,TULSI APPARELS
20224524,Noh.Voh - SASSAFRAS Kids,4.3,21,1699.0,458.0,1241.0,73.0,INR,ARDENT Retail Co.
20100198,KUCHIPOO,4.3,192,2700.0,699.0,2001.0,74.1,INR,Vardhman Wool Store
22467190,Style Shoes,4.0,5,1999.0,359.0,1640.0,82.0,INR,Kan International
8500557,Tokyo Talkies,4.2,2640,1149.0,1149.0,0.0,0.0,INR,Not Available
22554212,MASCLN SASSAFRAS,4.0,24,2199.0,769.0,1430.0,65.0,INR,ARDENT Retail Co.
2122012,Aeropostale,3.6,5,1999.0,1959.0,40.0,2.0,INR,RetailNet
8061389,VALIOSAA,4.0,6,3099.0,1673.0,1426.0,46.0,INR,ATMOSTEPS WORLDWIDE
20354744,Baggit,4.4,69,1290.0,361.0,929.0,72.0,INR,Supercom Net
18000482,Duke,3.9,50,1045.0,627.0,418.0,40.0,INR,Duke Fashions India Limited
17442708,Tokyo Talkies,4.2,760,699.0,399.0,300.0,42.9,INR,S & S Marketing
14746826,HOOM,4.5,6,995.0,995.0,0.0,0.0,INR,H.M.INTERNATIONAL
14668900,WEAVERS VILLA,4.4,44,1399.0,769.0,630.0,45.0,INR,WEAVERS VILLA
21447906,Anouk,0.0,0,6799.0,1563.0,5236.0,77.0,INR,OMNIPRESENT LIFESTYLE LLP
19122568,Swiss Design,3.7,7,1745.0,349.0,1396.0,80.0,INR,HOUSE OF BRANDS FASHION LLP
21469592,Jack & Jones,3.7,17,3299.0,1319.0,1980.0,60.0,INR,BEST UNITED INDIA COMFORTS PVT LTD
22554324,ASPORA,3.0,9,4125.0,4125.0,0.0,0.0,INR,Not Available
21112950,Treo,0.0,0,475.0,379.0,96.0,20.2,INR,Hamilton Housewares Private Limited
21309470,HRX by Hrithik Roshan,3.6,54,1599.0,607.0,992.0,62.0,INR,ARDEUR FASHIONS
21367536,Eske,0.0,0,3999.0,1299.0,2700.0,67.5,INR,Eske Global Fashions Private Limited
19117160,The Art House,0.0,0,14999.0,6599.0,8400.0,56.0,INR,AARA CREATIONS
22463898,KETCH,4.2,18,1949.0,545.0,1404.0,72.0,INR,Supercom Net
22373444,Anouk,0.0,0,3399.0,815.0,2584.0,76.0,INR,OMNIPRESENT LIFESTYLE LLP
14715172,Earth Rhythm,4.2,208,379.0,284.0,95.0,25.1,INR,EARTH RHYTHM PRIVATE LIMITED - SJIT
14798272,HIGHLANDER,4.0,385,1049.0,440.0,609.0,58.1,INR,Flashstar Commerce
16685038,CRESTELLO,3.8,5,2599.0,544.0,2055.0,79.1,INR,Supertrust Marketing
16639818,Madame,4.1,45,2899.0,1159.0,1740.0,60.0,INR,JAIN AMAR CLOTHING PVT LTD
16668418,Relish,3.6,16,999.0,299.0,700.0,70.1,INR,MANVIK CREATION
16696176,Van Heusen,4.2,28,669.0,602.0,67.0,10.0,INR,Westbury Holdings Pvt Ltd_Madura
16653696,Levis,4.3,96,4299.0,2149.0,2150.0,50.0,INR,Levi Strauss India Pvt Ltd
18809308,ONLY,3.5,12,2999.0,1199.0,1800.0,60.0,INR,ONLY RETAIL PVT LTD
18061132,DILLINGER,4.3,51,1399.0,419.0,980.0,70.1,INR,Elcinco Inc - SJIT
18809314,ONLY,3.0,7,2999.0,1049.0,1950.0,65.0,INR,Kapsons Retail Pvt. Ltd.
18070148,CHKOKKO,3.7,11,1999.0,639.0,1360.0,68.0,INR,DLASKROSS PRIVATE LIMITED
21191446,XYXX,4.3,39,375.0,375.0,0.0,0.0,INR,XYXX APPARELS PRIVATE LIMITED - SJIT
20960576,ADIDAS,4.1,68,2299.0,1494.0,805.0,35.0,INR,Flashstar Commerce
12806396,VASTRANAND,4.2,506,1195.0,1195.0,0.0,0.0,INR,Not Available
15488604,Indian Terrain,4.0,21,2199.0,2199.0,0.0,0.0,INR,Not Available
15582788,Mast & Harbour,4.3,33,1999.0,1999.0,0.0,0.0,INR,Truecom Retail
15459238,Zivame,3.1,56,1495.0,1495.0,0.0,0.0,INR,Not Available
15488636,Indian Terrain,4.2,30,2099.0,2099.0,0.0,0.0,INR,Not Available
22543026,Celio,4.4,8,1299.0,688.0,611.0,47.0,INR,Flashtech Retail
21191450,XYXX,0.0,0,399.0,399.0,0.0,0.0,INR,XYXX APPARELS PRIVATE LIMITED
21151290,Kotty,3.5,12,1999.0,559.0,1440.0,72.0,INR,KOTTY LIFESTYLE - SJIT
20918774,Madame,4.1,23,1499.0,404.0,1095.0,73.0,INR,Vision Star
20878754,Lee,3.8,67,2799.0,1399.0,1400.0,50.0,INR,Flashstar Commerce
11733566,TAG 7,4.1,110,3399.0,1155.0,2244.0,66.0,INR,GENERATION
11720540,WildHorn,4.2,26,2699.0,593.0,2106.0,78.0,INR,ADL INTERNATIONAL
11720546,WildHorn,3.8,19,2699.0,566.0,2133.0,79.0,INR,ADL INTERNATIONAL
18328288,Lounge Dreams,5.0,6,1299.0,795.0,504.0,38.8,INR,LOUNGE DREAMS CLOTHING PRIVATE LIMITED
15016296,Levis,4.4,220,1199.0,587.0,612.0,51.0,INR,Levi Strauss India Pvt Ltd
15017904,Rizzly,3.8,59,999.0,399.0,600.0,60.1,INR,Jay Khodal Creation
19074950,Macy's Epic Threads,4.7,9,1899.0,1329.0,570.0,30.0,INR,Supercom Net
15017924,Rizzly,3.0,5,1999.0,399.0,1600.0,80.0,INR,Jay Khodal Creation
22237712,39 THREADS,4.5,4,919.0,459.0,460.0,50.1,INR,SANCHI COLLECTIONS
22245106,Dennis Lingo,4.4,36,1659.0,547.0,1112.0,67.0,INR,Mensa Brand Technologies Private Limited
17893168,OXXO,4.3,6,4199.0,2939.0,1260.0,30.0,INR,Supercom Net
17921060,U.S. Polo Assn. Denim Co.,4.2,179,2299.0,2299.0,0.0,0.0,INR,ARVIND LIFESTYLE BRANDS LIMITED
13894934,Bodycare Kids,4.7,15,810.0,712.0,98.0,12.1,INR,BODYCARE INTERNATIONAL LIMITED
22629600,Anouk,3.7,9,5599.0,5599.0,0.0,0.0,INR,Not Available
13933090,Trendyol,3.7,6,3399.0,3399.0,0.0,0.0,INR,Not Available
13901886,The Dry State,4.2,6,1999.0,1999.0,0.0,0.0,INR,Not Available
17920580,U.S. Polo Assn. Denim Co.,4.5,22,2399.0,2399.0,0.0,0.0,INR,ARVIND LIFESTYLE BRANDS LIMITED
12733338,TAG 7,4.5,4,2550.0,841.0,1709.0,67.0,INR,GENERATION
15523200,GRACIT,0.0,0,2189.0,831.0,1358.0,62.0,INR,Amitto
20121378,WildHorn,3.4,5,2699.0,566.0,2133.0,79.0,INR,ADL INTERNATIONAL
15593422,MR. COPPER KING,3.4,11,1145.0,824.0,321.0,28.0,INR,ENCOMPASS DESIGN INDIA PVT LTD
12850712,eCraftIndia,3.6,26,599.0,359.0,240.0,40.1,INR,INTELLOZENE
18152630,Roadster,3.1,15,2829.0,2829.0,0.0,0.0,INR,Not Available
15563066,Rizzly,4.1,68,1999.0,399.0,1600.0,80.0,INR,Jay Khodal Creation
15458774,Hancock,4.2,278,1999.0,1199.0,800.0,40.0,INR,SIDHBALI CREATIONS
20064658,Blue Giraffe,4.4,5,2499.0,1249.0,1250.0,50.0,INR,ICONIC FASHION RETAILING PVT LTD
12734440,TAG 7,4.6,15,2550.0,841.0,1709.0,67.0,INR,GENERATION
15546374,Eske,0.0,0,2499.0,1299.0,1200.0,48.0,INR,Eske Global Fashions Private Limited
15593458,MR. COPPER KING,4.8,5,1495.0,1061.0,434.0,29.0,INR,ENCOMPASS DESIGN INDIA PVT LTD
19872892,Blackberrys,4.4,44,2595.0,1686.0,909.0,35.0,INR,Flashstar Commerce
20259304,Armani Exchange,5.0,3,14995.0,14995.0,0.0,0.0,INR,Truenet Commerce
15715750,Athena,4.0,166,2499.0,799.0,1700.0,68.0,INR,Apex Apparels - SJIT
17686150,Crimsoune Club,0.0,0,1899.0,949.0,950.0,50.0,INR,MANGLA APPARELS INDIA PVT LTD
19456540,MANGO,3.8,56,1890.0,1890.0,0.0,0.0,INR,Not Available
17657086,HIGHLANDER,3.8,461,949.0,483.0,466.0,49.1,INR,Flashstar Commerce
17690242,FOREVER 21,4.2,27,1399.0,559.0,840.0,60.0,INR,Westbury Holdings Pvt Ltd_Madura
17665454,Kuons Avenue,0.0,0,2999.0,1299.0,1700.0,56.7,INR,Ankit Apparels
17665450,Kuons Avenue,0.0,0,2999.0,1299.0,1700.0,56.7,INR,Ankit Apparels
17677558,indus route by Pantaloons,4.4,7,1299.0,649.0,650.0,50.0,INR,Westbury Holdings Pvt Ltd_Pantaloons
17664094,CHIMPAAANZEE,4.1,64,999.0,699.0,300.0,30.0,INR,CHIMPAAANZEE LIFESTYLE PVT LTD
17644466,Libas,4.1,105,1399.0,517.0,882.0,63.0,INR,ZIVORE APPAREL PRIVATE LIMITED
17719792,LINDBERGH,3.8,6,2799.0,1399.0,1400.0,50.0,INR,ICONIC FASHION RETAILING PVT LTD
17657042,HIGHLANDER,4.0,459,999.0,539.0,460.0,46.0,INR,Flashstar Commerce
17600608,Flying Machine,4.2,72,1799.0,701.0,1098.0,61.0,INR,ARVIND LIFESTYLE BRANDS LIMITED
17657048,HIGHLANDER,4.0,106,999.0,489.0,510.0,51.1,INR,Flashstar Commerce
17697480,Timex,4.0,26,4995.0,2997.0,1998.0,40.0,INR,Supercom Net
17682962,Disney,3.3,6,699.0,699.0,0.0,0.0,INR,H.M.INTERNATIONAL
17705924,HIGHLANDER,4.0,337,999.0,489.0,510.0,51.1,INR,Flashstar Commerce
17720748,ZEVORA,4.0,86,1499.0,374.0,1125.0,75.1,INR,Avenue Overseas Pvt Ltd
17691364,Biolage,4.5,2139,235.0,235.0,0.0,0.0,INR,Supercom Net
17611140,Columbia,4.0,6,3499.0,3499.0,0.0,0.0,INR,Chogori India Retail Limited
17582592,20Dresses,4.1,14,1495.0,1495.0,0.0,0.0,INR,OUTLETWISE RETAIL PVT LTD
17743308,AEROHAVEN,4.2,9,1699.0,679.0,1020.0,60.0,INR,Giridhar Home Furnishing
21980982,Tokyo Talkies,4.1,192,999.0,999.0,0.0,0.0,INR,Not Available
17833504,Vero Moda,4.2,47,1999.0,1999.0,0.0,0.0,INR,Not Available
17644898,Fabindia,4.1,12,1599.0,1279.0,320.0,20.0,INR,FABINDIA LIMITED
21599926,Milton,3.9,41,215.0,194.0,21.0,9.8,INR,Hamilton Housewares Private Limited
21177968,Marks & Spencer,4.2,6,1299.0,1299.0,0.0,0.0,INR,MARKS AND SPENCER RELIANCE INDIA PRIVATE LIMITED
21152734,Kibo,0.0,0,1799.0,629.0,1170.0,65.0,INR,LUEUR VESTURES PRIVATE LIMITED
21207884,Gini and Jony,0.0,0,999.0,599.0,400.0,40.0,INR,Gini & Jony Ltd
21204302,UNMADE,0.0,0,1998.0,1198.0,800.0,40.0,INR,SAS IMPEX
21158644,LilPicks,3.8,6,2799.0,812.0,1987.0,71.0,INR,Mensa Brand Technologies Private Limited
21065814,MANGO,3.9,25,3690.0,1660.0,2030.0,55.0,INR,Truenet Commerce
21599934,Milton,0.0,0,1210.0,968.0,242.0,20.0,INR,Hamilton Housewares Private Limited
22463700,HIGHLANDER,3.5,71,1949.0,599.0,1350.0,69.3,INR,S & S Marketing
21529262,Kappa,4.1,17,799.0,799.0,0.0,0.0,INR,Not Available
22463912,URBAN FOREST,0.0,0,2500.0,1149.0,1351.0,54.0,INR,ALPHA COLLECTION
19372770,White World,4.1,9,1599.0,607.0,992.0,62.0,INR,White World
19044338,Divine International Trading Co,0.0,0,6999.0,1679.0,5320.0,76.0,INR,DIVINE INTERNATIONAL TRADING CO
21121134,studio rasa,3.7,27,1299.0,649.0,650.0,50.0,INR,Taraasha Creations Pvt Ltd
20379622,YESSBENZA,4.1,7,1999.0,1999.0,0.0,0.0,INR,Raaq Creation
16592562,Louis Philippe,4.5,6,2299.0,1586.0,713.0,31.0,INR,Westbury Holdings Pvt Ltd_Madura
14905170,SWADESI STUFF,3.4,7,1995.0,299.0,1696.0,85.0,INR,SWADESI STUFF
14699288,FOREVER 21,4.0,10,1599.0,639.0,960.0,60.0,INR,Westbury Holdings Pvt Ltd_Forever21
14905176,SWADESI STUFF,3.8,24,1995.0,299.0,1696.0,85.0,INR,SWADESI STUFF
16541922,Mast & Harbour,4.1,24,699.0,328.0,371.0,53.1,INR,M/S SRIBIR OVERSEAS LTD
16572708,Khadi Natural,4.1,104,499.0,274.0,225.0,45.1,INR,KHADI NATURAL HEALTHCARE
9010009,Style Quotient,3.3,12,1499.0,449.0,1050.0,70.0,INR,Krislon Synthetics Pvt.Ltd
19515834,Sir Corbett,3.7,7,5949.0,5949.0,0.0,0.0,INR,Not Available
19228752,REFOAM,3.6,17,3979.0,835.0,3144.0,79.0,INR,REFOAM SPORTS PRIVATE LIMITED
21484990,Ms.Lingies,3.8,19,1099.0,549.0,550.0,50.0,INR,Aarti Apparels
20862710,INCOLOR,4.4,9,299.0,239.0,60.0,20.1,INR,BROADVIEW MARKETING
21519456,Gini and Jony,0.0,0,1299.0,792.0,507.0,39.0,INR,Gini & Jony Ltd
1912701,HRX by Hrithik Roshan,3.8,1044,1799.0,539.0,1260.0,70.0,INR,Omnitech Retail
21472238,KETCH,4.1,91,1849.0,480.0,1369.0,74.0,INR,Supercom Net
19111350,Septem,4.0,6,1999.0,499.0,1500.0,75.0,INR,SEPTEM ENTERPRISE
21472112,HIGHLANDER,4.1,343,2049.0,599.0,1450.0,70.8,INR,S & S Marketing
14894194,WildHorn,4.6,5,2699.0,566.0,2133.0,79.0,INR,ADL INTERNATIONAL
22437834,Bewakoof,4.1,15,1649.0,499.0,1150.0,69.7,INR,Bewakoof Brands Private Limited
22399564,UNDER ARMOUR,3.9,7,7999.0,5199.0,2800.0,35.0,INR,Supercom Net
22367930,Blissclub,4.3,18,2199.0,1299.0,900.0,40.9,INR,BLISSCLUB FITNESS PRIVATE LIMITED
20177834,Kara,0.0,0,2529.0,783.0,1746.0,69.0,INR,LEATHER LINE
16651584,Sugathari,3.6,9,1599.0,463.0,1136.0,71.0,INR,Shree Sanskruti Fashion
16660058,Creeva,0.0,0,2199.0,949.0,1250.0,56.8,INR,SOFTEK SURYA INDIA PVT LTD
16653734,Levis,4.2,99,3399.0,1869.0,1530.0,45.0,INR,Levi Strauss India Pvt Ltd
18821662,Tommy Hilfiger,4.4,7,6999.0,4899.0,2100.0,30.0,INR,Flashtech Retail
18074908,Levis,4.1,878,3199.0,3199.0,0.0,0.0,INR,Vision Star
18068114,Tokyo Talkies,3.6,151,1349.0,337.0,1012.0,75.0,INR,Vision Star
18069276,Levis,4.1,586,2899.0,1652.0,1247.0,43.0,INR,Levi Strauss India Pvt Ltd
18810398,Ruhaans,3.4,10,1499.0,629.0,870.0,58.0,INR,SHINE BOAT TRADING LLP
21161934,aturabi,0.0,0,4000.0,2320.0,1680.0,42.0,INR,SHAILENDAR TRADERS
20878752,Lee,3.8,63,2799.0,1399.0,1400.0,50.0,INR,Flashstar Commerce
21149702,Zink London,3.7,10,1999.0,899.0,1100.0,55.0,INR,FRESCO GLOBAL PRIVATE LIMITED
14424388,Tokyo Talkies,4.3,901,549.0,219.0,330.0,60.1,INR,Vision Star
22554158,MASCLN SASSAFRAS,3.7,164,2399.0,1199.0,1200.0,50.0,INR,ARDENT Retail Co.
21023364,HARBOR N BAY,0.0,0,1079.0,449.0,630.0,58.4,INR,FASHIONISTA RETAILS
21228054,Milton,4.0,8,775.0,620.0,155.0,20.0,INR,Hamilton Housewares Private Limited
11658956,WildHorn,4.3,78,2699.0,512.0,2187.0,81.0,INR,ADL INTERNATIONAL
11755370,Helix,0.0,0,1995.0,1197.0,798.0,40.0,INR,TIMEHUT RETAIL (INDIA) PRIVATE LIMITED
11748366,ExclusiveLane,3.6,10,2825.0,1610.0,1215.0,43.0,INR,ETAIL MARKETING PVT LTD
18342880,Tiny Girl,0.0,0,995.0,398.0,597.0,60.0,INR,Tiny Girl Clothing Co Pvt.Ltd
14981654,Daniel Klein,4.9,7,5250.0,3360.0,1890.0,36.0,INR,DESIGNER PROGRESSIVE INDIA LLP
14972510,Rizzly,3.7,74,1999.0,299.0,1700.0,85.0,INR,Jay Khodal Creation
15000460,CARLINGTON,3.5,2,4999.0,1149.0,3850.0,77.0,INR,CWC SALES PRIVATE LIMITED
15017874,Rizzly,3.6,9,1999.0,399.0,1600.0,80.0,INR,Jay Khodal Creation
15002364,Jockey,4.5,225,629.0,629.0,0.0,0.0,INR,Page Industries Ltd
21841102,Kara,0.0,0,999.0,349.0,650.0,65.1,INR,LEATHER LINE
